secid,date,low,high,open,close,volume,return,cfadj,cfret
108105,2021-07-23,4381.2,4415.18,4381.2,4411.79,0,0.010145,1,1
108105,2021-07-26,4405.45,4422.73,4409.58,4422.3,0,0.002382,1,1
108105,2021-07-27,4372.51,4416.38,4416.38,4401.46,0,-0.004712,1,1
108105,2021-07-28,4387.01,4415.47,4402.95,4400.64,0,-0.000186,1,1
108105,2021-07-29,4403.59,4429.97,4403.59,4419.15,0,0.004206,1,1
108105,2021-07-30,4389.65,4412.25,4395.12,4395.26,0,-0.005406,1,1
108105,2021-08-02,4384.81,4422.18,4406.86,4387.16,0,-0.001843,1,1
108105,2021-08-03,4373,4423.79,4392.74,4423.15,0,0.008203,1,1
108105,2021-08-04,4400.23,4416.17,4415.95,4402.66,0,-0.004632,1,1
108105,2021-08-05,4408.86,4429.76,4408.86,4429.1,0,0.006005,1,1
108105,2021-08-06,4429.07,4440.82,4429.07,4436.52,0,0.001675,1,1
108105,2021-08-09,4424.74,4439.39,4437.77,4432.35,0,-0.00094,1,1
108105,2021-08-10,4430.03,4445.21,4435.79,4436.75,0,0.000993,1,1
108105,2021-08-11,4436.42,4449.44,4442.18,4447.7,0,0.002468,1,1
108105,2021-08-12,4435.96,4461.77,4446.08,4460.83,0,0.002952,1,1
108105,2021-08-13,4460.82,4468.37,4464.84,4468,0,0.001607,1,1
108105,2021-08-16,4437.66,4480.26,4461.65,4479.71,0,0.002621,1,1
108105,2021-08-17,4417.83,4462.12,4462.12,4448.08,0,-0.007061,1,1
108105,2021-08-18,4397.59,4454.32,4440.94,4400.27,0,-0.010748,1,1
108105,2021-08-19,4367.73,4418.61,4382.44,4405.8,0,0.001257,1,1
108105,2021-08-20,4406.8,4444.35,4410.56,4441.67,0,0.008142,1,1
108105,2021-08-23,4450.29,4489.88,4450.29,4479.53,0,0.008524,1,1
108105,2021-08-24,4482.28,4492.81,4484.4,4486.23,0,0.001496,1,1
108105,2021-08-25,4485.66,4501.71,4490.45,4496.19,0,0.00222,1,1
108105,2021-08-26,4468.99,4495.9,4493.75,4470,0,-0.005825,1,1
108105,2021-08-27,4474.1,4513.33,4474.1,4509.37,0,0.008808,1,1
108105,2021-08-30,4513.76,4537.36,4513.76,4528.79,0,0.004307,1,1
108105,2021-08-31,4515.8,4531.39,4529.75,4522.68,0,-0.001349,1,1
108105,2021-09-01,4522.02,4537.11,4528.8,4524.09,0,0.000312,1,1
108105,2021-09-02,4524.66,4545.85,4534.48,4536.95,0,0.002843,1,1
108105,2021-09-03,4521.3,4541.45,4532.42,4535.43,0,-0.000335,1,1
108105,2021-09-07,4513,4535.38,4535.38,4520.03,0,-0.003396,1,1
108105,2021-09-08,4493.95,4521.79,4518.09,4514.07,0,-0.001319,1,1
108105,2021-09-09,4492.07,4529.9,4513.02,4493.28,0,-0.004606,1,1
108105,2021-09-10,4457.66,4520.47,4506.92,4458.58,0,-0.007723,1,1
108105,2021-09-13,4445.7,4492.99,4474.81,4468.73,0,0.002276,1,1
108105,2021-09-14,4435.46,4485.68,4479.33,4443.05,0,-0.005747,1,1
108105,2021-09-15,4438.37,4486.87,4447.49,4480.7,0,0.008474,1,1
108105,2021-09-16,4443.8,4485.87,4477.09,4473.75,0,-0.001551,1,1
108105,2021-09-17,4427.76,4471.52,4469.74,4432.99,0,-0.009111,1,1
108105,2021-09-20,4305.91,4402.95,4402.95,4357.73,0,-0.016977,1,1
108105,2021-09-21,4347.96,4394.87,4374.45,4354.19,0,-0.000812,1,1
108105,2021-09-22,4367.43,4416.75,4367.43,4395.64,0,0.00952,1,1
108105,2021-09-23,4406.75,4465.4,4406.75,4448.98,0,0.012135,1,1
108105,2021-09-24,4430.27,4463.12,4438.04,4455.48,0,0.001461,1,1
108105,2021-09-27,4436.19,4457.3,4442.12,4443.11,0,-0.002776,1,1
108105,2021-09-28,4346.33,4419.54,4419.54,4352.63,0,-0.020364,1,1
108105,2021-09-29,4355.08,4385.57,4362.41,4359.46,0,0.001569,1,1
108105,2021-09-30,4306.24,4382.55,4370.67,4307.54,0,-0.01191,1,1
108105,2021-10-01,4288.52,4375.19,4317.16,4357.04,0,0.011491,1,1
108105,2021-10-04,4278.94,4355.51,4348.84,4300.46,0,-0.012986,1,1
108105,2021-10-05,4309.87,4369.23,4309.87,4345.72,0,0.010525,1,1
108105,2021-10-06,4290.49,4365.57,4319.57,4363.55,0,0.004103,1,1
108105,2021-10-07,4383.73,4429.97,4383.73,4399.76,0,0.008298,1,1
108105,2021-10-08,4386.22,4412.02,4406.51,4391.34,0,-0.001914,1,1
108105,2021-10-11,4360.59,4415.88,4385.44,4361.19,0,-0.006866,1,1
108105,2021-10-12,4342.09,4374.89,4368.31,4350.65,0,-0.002417,1,1
108105,2021-10-13,4329.92,4372.87,4358.01,4363.8,0,0.003023,1,1
108105,2021-10-14,4386.75,4439.73,4386.75,4438.26,0,0.017063,1,1
108105,2021-10-15,4447.69,4475.82,4447.69,4471.37,0,0.00746,1,1
108105,2021-10-18,4447.47,4488.75,4463.72,4486.46,0,0.003375,1,1
108105,2021-10-19,4496.41,4520.4,4497.34,4519.63,0,0.007393,1,1
108105,2021-10-20,4524.4,4540.87,4524.42,4536.19,0,0.003664,1,1
108105,2021-10-21,4526.89,4551.44,4532.24,4549.78,0,0.002996,1,1
108105,2021-10-22,4524,4559.67,4546.12,4544.9,0,-0.001073,1,1
108105,2021-10-25,4537.36,4572.62,4553.69,4566.48,0,0.004748,1,1
108105,2021-10-26,4569.17,4598.53,4578.69,4574.79,0,0.00182,1,1
108105,2021-10-27,4551.66,4584.57,4580.22,4551.68,0,-0.005052,1,1
108105,2021-10-28,4562.84,4597.55,4562.84,4596.42,0,0.009829,1,1
108105,2021-10-29,4567.59,4608.08,4572.87,4605.38,0,0.001949,1,1
108105,2021-11-01,4595.06,4620.34,4610.62,4613.67,0,0.0018,1,1
108105,2021-11-02,4613.34,4635.15,4613.34,4630.65,0,0.00368,1,1
108105,2021-11-03,4621.19,4663.46,4630.65,4660.57,0,0.006461,1,1
108105,2021-11-04,4662.59,4683,4662.93,4680.06,0,0.004182,1,1
108105,2021-11-05,4681.32,4718.5,4699.26,4697.53,0,0.003733,1,1
108105,2021-11-08,4694.39,4714.92,4701.48,4701.7,0,0.000888,1,1
108105,2021-11-09,4670.87,4708.53,4707.25,4685.25,0,-0.003499,1,1
108105,2021-11-10,4630.86,4684.85,4670.26,4646.71,0,-0.008226,1,1
108105,2021-11-11,4648.31,4664.55,4659.39,4649.27,0,0.000551,1,1
108105,2021-11-12,4650.77,4688.47,4655.24,4682.85,0,0.007223,1,1
108105,2021-11-15,4672.86,4697.42,4689.3,4682.8,0,-0.000011,1,1
108105,2021-11-16,4679.42,4714.95,4679.42,4700.9,0,0.003865,1,1
108105,2021-11-17,4684.41,4701.5,4701.5,4688.67,0,-0.002602,1,1
108105,2021-11-18,4672.78,4708.8,4700.72,4704.54,0,0.003385,1,1
108105,2021-11-19,4694.22,4717.75,4708.44,4697.96,0,-0.001399,1,1
108105,2021-11-22,4682.17,4743.83,4712,4682.94,0,-0.003197,1,1
108105,2021-11-23,4652.66,4699.39,4678.48,4690.7,0,0.001657,1,1
108105,2021-11-24,4659.89,4702.87,4675.78,4701.46,0,0.002294,1,1
108105,2021-11-26,4585.43,4664.63,4664.63,4594.62,0,-0.022725,1,1
108105,2021-11-29,4625.26,4672.95,4628.75,4655.27,0,0.0132,1,1
108105,2021-11-30,4560,4646.02,4640.25,4567,0,-0.018961,1,1
108105,2021-12-01,4510.27,4652.94,4602.82,4513.04,0,-0.011815,1,1
108105,2021-12-02,4504.73,4595.46,4504.73,4577.1,0,0.014194,1,1
108105,2021-12-03,4495.12,4608.03,4589.49,4538.43,0,-0.008449,1,1
108105,2021-12-06,4540.51,4612.6,4548.37,4591.67,0,0.011731,1,1
108105,2021-12-07,4631.97,4694.04,4631.97,4686.75,0,0.020707,1,1
108105,2021-12-08,4674.52,4705.06,4690.86,4701.21,0,0.003085,1,1
108105,2021-12-09,4665.98,4695.26,4691,4667.45,0,-0.007181,1,1
108105,2021-12-10,4670.24,4713.57,4687.64,4712.02,0,0.009549,1,1
108105,2021-12-13,4667.6,4710.3,4710.3,4668.97,0,-0.009136,1,1
108105,2021-12-14,4606.52,4660.47,4642.99,4634.09,0,-0.007471,1,1
108105,2021-12-15,4611.22,4712.6,4636.46,4709.85,0,0.016348,1,1
108105,2021-12-16,4651.89,4731.99,4719.13,4668.67,0,-0.008743,1,1
108105,2021-12-17,4600.22,4666.7,4652.5,4620.64,0,-0.010288,1,1
108105,2021-12-20,4531.1,4587.9,4587.9,4568.02,0,-0.011388,1,1
108105,2021-12-21,4583.16,4651.14,4594.96,4649.23,0,0.017778,1,1
108105,2021-12-22,4645.53,4697.67,4650.36,4696.56,0,0.01018,1,1
108105,2021-12-23,4703.96,4740.74,4703.96,4725.79,0,0.006224,1,1
108105,2021-12-27,4733.99,4791.49,4733.99,4791.19,0,0.013839,1,1
108105,2021-12-28,4780.04,4807.02,4795.49,4786.35,0,-0.00101,1,1
108105,2021-12-29,4778.08,4804.06,4788.64,4793.06,0,0.001402,1,1
108105,2021-12-30,4775.33,4808.93,4794.23,4778.73,0,-0.00299,1,1
108105,2021-12-31,4765.75,4786.83,4775.21,4766.18,0,-0.002626,1,1
108105,2022-01-03,4758.17,4796.64,4778.14,4796.56,0,0.006374,1,1
108105,2022-01-04,4774.27,4818.62,4804.51,4793.54,0,-0.00063,1,1
108105,2022-01-05,4699.44,4797.7,4787.99,4700.58,0,-0.019393,1,1
108105,2022-01-06,4671.26,4725.01,4693.39,4696.05,0,-0.000964,1,1
108105,2022-01-07,4662.74,4707.95,4697.66,4677.03,0,-0.00405,1,1
108105,2022-01-10,4582.24,4673.02,4655.34,4670.29,0,-0.001441,1,1
108105,2022-01-11,4638.27,4714.13,4669.14,4713.07,0,0.00916,1,1
108105,2022-01-12,4706.71,4748.83,4728.59,4726.35,0,0.002818,1,1
108105,2022-01-13,4650.29,4744.13,4733.56,4659.03,0,-0.014244,1,1
108105,2022-01-14,4614.75,4665.13,4637.99,4662.85,0,0.00082,1,1
108105,2022-01-18,4568.7,4632.24,4632.24,4577.11,0,-0.018388,1,1
108105,2022-01-19,4530.2,4611.55,4588.03,4532.76,0,-0.00969,1,1
108105,2022-01-20,4477.95,4602.11,4547.35,4482.73,0,-0.011037,1,1
108105,2022-01-21,4395.34,4494.52,4471.38,4397.94,0,-0.018915,1,1
108105,2022-01-24,4222.62,4417.35,4356.32,4410.13,0,0.002772,1,1
108105,2022-01-25,4287.11,4411.01,4366.64,4356.45,0,-0.012172,1,1
108105,2022-01-26,4304.8,4453.23,4408.43,4349.93,0,-0.001497,1,1
108105,2022-01-27,4309.5,4428.74,4380.58,4326.51,0,-0.005384,1,1
108105,2022-01-28,4292.46,4432.72,4336.19,4431.85,0,0.024348,1,1
108105,2022-01-31,4414.02,4516.89,4431.79,4515.55,0,0.018886,1,1
108105,2022-02-01,4483.53,4550.49,4519.57,4546.54,0,0.006863,1,1
108105,2022-02-02,4544.32,4595.31,4566.39,4589.38,0,0.009423,1,1
108105,2022-02-03,4470.39,4542.88,4535.41,4477.44,0,-0.024391,1,1
108105,2022-02-04,4451.5,4539.66,4482.79,4500.53,0,0.005157,1,1
108105,2022-02-07,4471.47,4521.86,4505.75,4483.87,0,-0.003702,1,1
108105,2022-02-08,4465.4,4531.32,4480.02,4521.54,0,0.008401,1,1
108105,2022-02-09,4547,4590.03,4547,4587.18,0,0.014517,1,1
108105,2022-02-10,4484.31,4588.92,4553.24,4504.08,0,-0.018116,1,1
108105,2022-02-11,4401.41,4526.33,4506.27,4418.64,0,-0.018969,1,1
108105,2022-02-14,4364.84,4426.22,4412.61,4401.67,0,-0.003841,1,1
108105,2022-02-15,4429.28,4472.77,4429.28,4471.07,0,0.015767,1,1
108105,2022-02-16,4429.68,4489.55,4455.75,4475.01,0,0.000881,1,1
108105,2022-02-17,4373.81,4456.06,4456.06,4380.26,0,-0.021173,1,1
108105,2022-02-18,4327.22,4394.6,4384.57,4348.87,0,-0.007166,1,1
108105,2022-02-22,4267.11,4362.12,4332.74,4304.76,0,-0.010143,1,1
108105,2022-02-23,4221.51,4341.51,4324.93,4225.5,0,-0.018412,1,1
108105,2022-02-24,4114.65,4294.73,4155.77,4288.7,0,0.014957,1,1
108105,2022-02-25,4286.83,4385.34,4298.38,4384.65,0,0.022373,1,1
108105,2022-02-28,4315.12,4388.84,4354.17,4373.94,0,-0.002443,1,1
108105,2022-03-01,4279.54,4378.45,4363.14,4306.26,0,-0.015473,1,1
108105,2022-03-02,4322.56,4401.48,4322.56,4386.54,0,0.018643,1,1
108105,2022-03-03,4345.56,4416.78,4401.31,4363.49,0,-0.005255,1,1
108105,2022-03-04,4284.98,4342.12,4342.12,4328.87,0,-0.007934,1,1
108105,2022-03-07,4199.85,4327.01,4327.01,4201.09,0,-0.029518,1,1
108105,2022-03-08,4157.87,4276.94,4202.66,4170.7,0,-0.007234,1,1
108105,2022-03-09,4223.1,4299.4,4223.1,4277.88,0,0.025698,1,1
108105,2022-03-10,4209.8,4268.28,4252.55,4259.52,0,-0.004292,1,1
108105,2022-03-11,4200.49,4291.01,4279.5,4204.31,0,-0.012962,1,1
108105,2022-03-14,4161.72,4247.57,4202.75,4173.11,0,-0.007421,1,1
108105,2022-03-15,4187.9,4271.05,4188.82,4262.45,0,0.021409,1,1
108105,2022-03-16,4251.99,4358.9,4288.14,4357.86,0,0.022384,1,1
108105,2022-03-17,4335.65,4412.67,4345.11,4411.67,0,0.012348,1,1
108105,2022-03-18,4390.57,4465.4,4407.34,4463.12,0,0.011662,1,1
108105,2022-03-21,4424.3,4481.75,4462.4,4461.18,0,-0.000435,1,1
108105,2022-03-22,4469.1,4522,4469.1,4511.61,0,0.011304,1,1
108105,2022-03-23,4455.81,4501.07,4493.1,4456.24,0,-0.012273,1,1
108105,2022-03-24,4465.17,4520.58,4469.98,4520.16,0,0.014344,1,1
108105,2022-03-25,4501.07,4546.03,4522.91,4543.06,0,0.005066,1,1
108105,2022-03-28,4517.69,4575.65,4541.09,4575.52,0,0.007145,1,1
108105,2022-03-29,4589.66,4637.3,4602.86,4631.6,0,0.012257,1,1
108105,2022-03-30,4581.32,4627.77,4624.2,4602.45,0,-0.006294,1,1
108105,2022-03-31,4530.41,4603.07,4599.02,4530.41,0,-0.015653,1,1
108105,2022-04-01,4507.57,4548.7,4540.32,4545.86,0,0.00341,1,1
108105,2022-04-04,4539.21,4583.5,4547.97,4582.64,0,0.008091,1,1
108105,2022-04-05,4514.17,4593.45,4572.45,4525.12,0,-0.012552,1,1
108105,2022-04-06,4450.04,4503.94,4494.17,4481.15,0,-0.009717,1,1
108105,2022-04-07,4450.3,4521.16,4474.65,4500.21,0,0.004253,1,1
108105,2022-04-08,4474.6,4520.41,4494.15,4488.28,0,-0.002651,1,1
108105,2022-04-11,4408.38,4464.35,4462.64,4412.53,0,-0.016877,1,1
108105,2022-04-12,4381.34,4471,4437.59,4397.45,0,-0.003417,1,1
108105,2022-04-13,4392.7,4453.92,4394.3,4446.59,0,0.011175,1,1
108105,2022-04-14,4390.77,4460.46,4449.12,4392.59,0,-0.012144,1,1
108105,2022-04-18,4370.3,4410.31,4385.63,4391.69,0,-0.000205,1,1
108105,2022-04-19,4390.63,4471.03,4390.63,4462.21,0,0.016058,1,1
108105,2022-04-20,4448.76,4488.29,4472.26,4459.45,0,-0.000618,1,1
108105,2022-04-21,4384.47,4512.94,4489.17,4393.66,0,-0.014753,1,1
108105,2022-04-22,4267.62,4385.83,4385.83,4271.78,0,-0.02774,1,1
108105,2022-04-25,4200.82,4299.02,4255.34,4296.12,0,0.005698,1,1
108105,2022-04-26,4175.04,4278.14,4278.14,4175.2,0,-0.028146,1,1
108105,2022-04-27,4162.9,4240.71,4186.52,4183.96,0,0.002098,1,1
108105,2022-04-28,4188.63,4308.45,4222.58,4287.5,0,0.024747,1,1
108105,2022-04-29,4124.28,4269.68,4253.75,4131.93,0,-0.036285,1,1
108105,2022-05-02,4062.51,4169.81,4130.61,4155.38,0,0.005675,1,1
108105,2022-05-03,4147.08,4200.1,4159.78,4175.48,0,0.004837,1,1
108105,2022-05-04,4148.91,4307.66,4181.18,4300.17,0,0.029862,1,1
108105,2022-05-05,4106.01,4270.43,4270.43,4146.87,0,-0.03565,1,1
108105,2022-05-06,4067.91,4157.69,4128.17,4123.34,0,-0.005674,1,1
108105,2022-05-09,3975.48,4081.27,4081.27,3991.24,0,-0.032037,1,1
108105,2022-05-10,3958.17,4068.82,4035.18,4001.05,0,0.002458,1,1
108105,2022-05-11,3928.82,4049.09,3990.08,3935.18,0,-0.016463,1,1
108105,2022-05-12,3858.87,3964.8,3903.95,3930.08,0,-0.001296,1,1
108105,2022-05-13,3963.9,4038.88,3963.9,4023.89,0,0.02387,1,1
108105,2022-05-16,3983.99,4046.46,4013.02,4008.01,0,-0.003946,1,1
108105,2022-05-17,4033.93,4090.72,4052,4088.85,0,0.02017,1,1
108105,2022-05-18,3911.91,4051.98,4051.98,3923.68,0,-0.040395,1,1
108105,2022-05-19,3876.58,3945.96,3899,3900.79,0,-0.005834,1,1
108105,2022-05-20,3810.32,3943.42,3927.76,3901.36,0,0.000146,1,1
108105,2022-05-23,3909.04,3981.88,3919.42,3973.75,0,0.018555,1,1
108105,2022-05-24,3875.13,3955.68,3942.94,3941.48,0,-0.008121,1,1
108105,2022-05-25,3925.03,3999.33,3929.59,3978.73,0,0.009451,1,1
108105,2022-05-26,3984.6,4075.14,3984.6,4057.84,0,0.019883,1,1
108105,2022-05-27,4077.43,4158.49,4077.43,4158.24,0,0.024742,1,1
108105,2022-05-31,4104.88,4168.34,4151.09,4132.15,0,-0.006274,1,1
108105,2022-06-01,4073.85,4166.54,4149.78,4101.23,0,-0.007483,1,1
108105,2022-06-02,4074.37,4177.51,4095.41,4176.82,0,0.018431,1,1
108105,2022-06-03,4098.67,4142.67,4137.57,4108.54,0,-0.016347,1,1
108105,2022-06-06,4109.18,4168.78,4134.72,4121.43,0,0.003137,1,1
108105,2022-06-07,4080.19,4164.86,4096.47,4160.68,0,0.009523,1,1
108105,2022-06-08,4107.2,4160.14,4147.12,4115.77,0,-0.010794,1,1
108105,2022-06-09,4017.17,4119.1,4101.65,4017.82,0,-0.023799,1,1
108105,2022-06-10,3900.16,3974.39,3974.39,3900.86,0,-0.02911,1,1
108105,2022-06-13,3734.3,3838.15,3838.15,3749.63,0,-0.038768,1,1
108105,2022-06-14,3705.68,3778.18,3763.52,3735.48,0,-0.003774,1,1
108105,2022-06-15,3722.3,3837.56,3764.05,3789.99,0,0.014593,1,1
108105,2022-06-16,3639.77,3728.18,3728.18,3666.77,0,-0.032512,1,1
108105,2022-06-17,3636.87,3707.71,3665.9,3674.84,0,0.002201,1,1
108105,2022-06-21,3715.31,3779.65,3715.31,3764.79,0,0.024477,1,1
108105,2022-06-22,3717.69,3801.79,3733.89,3759.89,0,-0.001302,1,1
108105,2022-06-23,3743.52,3802.58,3774.71,3795.73,0,0.009532,1,1
108105,2022-06-24,3821.75,3913.65,3821.75,3911.74,0,0.030563,1,1
108105,2022-06-27,3889.66,3927.72,3920.76,3900.11,0,-0.002973,1,1
108105,2022-06-28,3820.14,3945.86,3913,3821.55,0,-0.020143,1,1
108105,2022-06-29,3799.02,3836.5,3825.09,3818.83,0,-0.000712,1,1
108105,2022-06-30,3738.67,3818.99,3785.99,3785.38,0,-0.008759,1,1
108105,2022-07-01,3752.1,3829.82,3781,3825.33,0,0.010554,1,1
108105,2022-07-05,3742.06,3832.19,3792.61,3831.39,0,0.001584,1,1
108105,2022-07-06,3809.37,3870.91,3831.98,3845.08,0,0.003573,1,1
108105,2022-07-07,3858.85,3910.63,3858.85,3902.62,0,0.014965,1,1
108105,2022-07-08,3869.34,3918.5,3888.26,3899.38,0,-0.00083,1,1
108105,2022-07-11,3847.22,3880.94,3880.94,3854.43,0,-0.011527,1,1
108105,2022-07-12,3802.36,3873.41,3851.95,3818.8,0,-0.009244,1,1
108105,2022-07-13,3759.07,3829.44,3779.67,3801.78,0,-0.004457,1,1
108105,2022-07-14,3721.56,3796.41,3763.99,3790.38,0,-0.002999,1,1
108105,2022-07-15,3817.18,3863.62,3818,3863.16,0,0.019201,1,1
108105,2022-07-18,3818.63,3902.44,3883.79,3830.85,0,-0.008364,1,1
108105,2022-07-19,3860.73,3939.81,3860.73,3936.69,0,0.027628,1,1
108105,2022-07-20,3922.03,3974.13,3935.32,3959.9,0,0.005896,1,1
108105,2022-07-21,3927.64,3999.29,3955.47,3998.95,0,0.009861,1,1
108105,2022-07-22,3938.86,4012.44,3998.43,3961.63,0,-0.009332,1,1
108105,2022-07-25,3943.46,3975.3,3965.72,3966.84,0,0.001315,1,1
108105,2022-07-26,3910.74,3953.22,3953.22,3921.05,0,-0.011543,1,1
108105,2022-07-27,3951.43,4039.56,3951.43,4023.61,0,0.026156,1,1
108105,2022-07-28,3992.97,4078.95,4026.13,4072.43,0,0.012133,1,1
108105,2022-07-29,4079.22,4140.15,4087.33,4130.29,0,0.014208,1,1
108105,2022-08-01,4096.02,4144.95,4112.38,4118.63,0,-0.002823,1,1
108105,2022-08-02,4079.81,4140.47,4104.21,4091.19,0,-0.006662,1,1
108105,2022-08-03,4107.96,4167.66,4107.96,4155.17,0,0.015638,1,1
108105,2022-08-04,4135.42,4161.29,4154.85,4151.94,0,-0.000777,1,1
108105,2022-08-05,4107.31,4151.58,4115.87,4145.19,0,-0.001626,1,1
108105,2022-08-08,4128.97,4186.62,4155.93,4140.06,0,-0.001238,1,1
108105,2022-08-09,4112.09,4137.3,4133.11,4122.47,0,-0.004249,1,1
108105,2022-08-10,4177.26,4211.03,4181.02,4210.24,0,0.021291,1,1
108105,2022-08-11,4201.41,4257.91,4227.4,4207.27,0,-0.000705,1,1
108105,2022-08-12,4219.78,4280.47,4225.02,4280.15,0,0.017322,1,1
108105,2022-08-15,4256.9,4301.79,4269.37,4297.14,0,0.00397,1,1
108105,2022-08-16,4277.77,4325.28,4290.46,4305.2,0,0.001876,1,1
108105,2022-08-17,4253.08,4302.18,4280.4,4274.04,0,-0.007238,1,1
108105,2022-08-18,4261.98,4292.53,4273.13,4283.74,0,0.00227,1,1
108105,2022-08-19,4218.7,4266.31,4266.31,4228.48,0,-0.0129,1,1
108105,2022-08-22,4129.86,4195.08,4195.08,4137.99,0,-0.0214,1,1
108105,2022-08-23,4124.03,4159.77,4133.09,4128.73,0,-0.002238,1,1
108105,2022-08-24,4119.97,4156.56,4126.55,4140.77,0,0.002916,1,1
108105,2022-08-25,4147.59,4200.54,4153.26,4199.12,0,0.014092,1,1
108105,2022-08-26,4057.66,4203.04,4198.74,4057.66,0,-0.033688,1,1
108105,2022-08-29,4017.42,4062.99,4034.58,4030.61,0,-0.006666,1,1
108105,2022-08-30,3965.21,4044.98,4041.25,3986.16,0,-0.011028,1,1
108105,2022-08-31,3954.53,4015.37,4000.67,3955,0,-0.007817,1,1
108105,2022-09-01,3903.65,3970.23,3936.73,3966.85,0,0.002996,1,1
108105,2022-09-02,3906.21,4018.43,3994.66,3924.26,0,-0.010737,1,1
108105,2022-09-06,3886.75,3942.55,3930.89,3908.19,0,-0.004095,1,1
108105,2022-09-07,3906.03,3987.89,3909.43,3979.87,0,0.018341,1,1
108105,2022-09-08,3944.81,4010.5,3959.94,4006.18,0,0.006611,1,1
108105,2022-09-09,4022.94,4076.81,4022.94,4067.36,0,0.015271,1,1
108105,2022-09-12,4083.67,4119.28,4083.67,4110.41,0,0.010584,1,1
108105,2022-09-13,3921.28,4037.12,4037.12,3932.69,0,-0.043237,1,1
108105,2022-09-14,3912.18,3961.94,3940.73,3946.01,0,0.003387,1,1
108105,2022-09-15,3888.28,3959.14,3932.41,3901.35,0,-0.011318,1,1
108105,2022-09-16,3837.08,3880.95,3880.95,3873.33,0,-0.007182,1,1
108105,2022-09-19,3838.5,3900.45,3849.91,3899.89,0,0.006857,1,1
108105,2022-09-20,3827.54,3876.01,3875.23,3855.93,0,-0.011272,1,1
108105,2022-09-21,3789.49,3907.07,3871.4,3789.93,0,-0.017116,1,1
108105,2022-09-22,3749.45,3790.9,3782.36,3757.99,0,-0.008428,1,1
108105,2022-09-23,3647.47,3727.14,3727.14,3693.23,0,-0.017233,1,1
108105,2022-09-26,3644.76,3715.67,3682.72,3655.04,0,-0.010341,1,1
108105,2022-09-27,3623.29,3717.53,3686.44,3647.29,0,-0.00212,1,1
108105,2022-09-28,3640.61,3736.74,3651.94,3719.04,0,0.019672,1,1
108105,2022-09-29,3610.4,3687.01,3687.01,3640.47,0,-0.021126,1,1
108105,2022-09-30,3584.13,3671.44,3633.48,3585.62,0,-0.015067,1,1
108105,2022-10-03,3604.93,3698.35,3609.78,3678.43,0,0.025884,1,1
108105,2022-10-04,3726.46,3791.92,3726.46,3790.93,0,0.030584,1,1
108105,2022-10-05,3722.66,3806.91,3753.25,3783.28,0,-0.002018,1,1
108105,2022-10-06,3739.22,3797.93,3771.97,3744.52,0,-0.010245,1,1
108105,2022-10-07,3620.73,3706.74,3706.74,3639.66,0,-0.028004,1,1
108105,2022-10-10,3588.1,3652.17,3647.51,3612.39,0,-0.007492,1,1
108105,2022-10-11,3568.45,3640.66,3595.86,3588.84,0,-0.006519,1,1
108105,2022-10-12,3573.86,3608.34,3590.83,3577.03,0,-0.003291,1,1
108105,2022-10-13,3491.58,3685.41,3520.37,3669.91,0,0.025966,1,1
108105,2022-10-14,3579.68,3712,3690.41,3583.07,0,-0.023663,1,1
108105,2022-10-17,3638.65,3689.73,3638.65,3677.95,0,0.02648,1,1
108105,2022-10-18,3686.53,3762.79,3746.26,3719.98,0,0.011428,1,1
108105,2022-10-19,3666.51,3728.58,3703.11,3695.16,0,-0.006672,1,1
108105,2022-10-20,3656.44,3736,3689.05,3665.78,0,-0.007951,1,1
108105,2022-10-21,3647.42,3757.89,3657.1,3752.75,0,0.023725,1,1
108105,2022-10-24,3741.65,3810.74,3762.01,3797.34,0,0.011882,1,1
108105,2022-10-25,3799.44,3862.85,3799.44,3859.11,0,0.016267,1,1
108105,2022-10-26,3824.07,3886.15,3825.97,3830.6,0,-0.007388,1,1
108105,2022-10-27,3803.79,3859.95,3834.69,3807.3,0,-0.006083,1,1
108105,2022-10-28,3808.26,3905.42,3808.26,3901.06,0,0.024626,1,1
108105,2022-10-31,3863.18,3893.73,3881.85,3871.98,0,-0.007454,1,1
108105,2022-11-01,3843.8,3911.79,3901.79,3856.1,0,-0.004101,1,1
108105,2022-11-02,3758.68,3894.44,3852.9,3759.69,0,-0.025002,1,1
108105,2022-11-03,3698.15,3750.59,3733.25,3719.89,0,-0.010586,1,1
108105,2022-11-04,3708.84,3796.34,3766.98,3770.55,0,0.013619,1,1
108105,2022-11-07,3764.7,3813.95,3780.71,3806.8,0,0.009614,1,1
108105,2022-11-08,3786.28,3859.4,3817.02,3828.11,0,0.005598,1,1
108105,2022-11-09,3744.22,3818.2,3810.94,3748.57,0,-0.020778,1,1
108105,2022-11-10,3859.89,3958.33,3859.89,3956.37,0,0.055434,1,1
108105,2022-11-11,3944.82,4001.48,3963.72,3992.93,0,0.009241,1,1
108105,2022-11-14,3956.4,4008.97,3977.97,3957.25,0,-0.008936,1,1
108105,2022-11-15,3953.17,4028.84,4006.41,3991.73,0,0.008713,1,1
108105,2022-11-16,3954.34,3983.09,3976.82,3958.79,0,-0.008252,1,1
108105,2022-11-17,3906.54,3954.33,3919.26,3946.56,0,-0.003089,1,1
108105,2022-11-18,3935.98,3979.89,3966.39,3965.34,0,0.004759,1,1
108105,2022-11-21,3933.34,3962,3956.23,3949.94,0,-0.003884,1,1
